Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
103,3,2013-08-14,9713,1093,1,0,0,1
103,4,2013-08-15,9334,949,1,0,0,1
103,5,2013-08-16,10187,1145,1,0,0,1
103,6,2013-08-17,8628,927,1,0,0,1
103,7,2013-08-18,0,0,0,0,0,1
103,1,2013-08-19,10953,1374,1,0,0,1
103,2,2013-08-20,9571,972,1,0,0,1
103,3,2013-08-21,9265,928,1,0,0,1
103,4,2013-08-22,8264,849,1,0,0,1
103,5,2013-08-23,10606,1094,1,0,0,1
103,6,2013-08-24,7545,815,1,0,0,1
103,7,2013-08-25,0,0,0,0,0,1
103,1,2013-08-26,10291,1143,1,0,0,1
103,2,2013-08-27,11115,1105,1,1,0,1
103,3,2013-08-28,10824,1146,1,1,0,1
103,4,2013-08-29,10738,1120,1,1,0,1
103,5,2013-08-30,12298,1465,1,1,0,1
103,6,2013-08-31,8648,1096,1,1,0,1
103,7,2013-09-01,0,0,0,0,0,0
103,1,2013-09-02,11136,1154,1,1,0,0
103,2,2013-09-03,11566,1244,1,1,0,0
103,3,2013-09-04,12033,1242,1,1,0,0
103,4,2013-09-05,10993,1115,1,1,0,0
103,5,2013-09-06,11927,1307,1,1,0,0
103,6,2013-09-07,8636,1126,1,1,0,0
103,7,2013-09-08,0,0,0,0,0,0
103,1,2013-09-09,13386,1323,1,1,0,0
103,2,2013-09-10,9405,1110,1,0,0,0
103,3,2013-09-11,10420,1053,1,0,0,0
103,4,2013-09-12,8847,900,1,0,0,0
103,5,2013-09-13,0,0,0,0,0,0
103,6,2013-09-14,7558,749,1,0,0,0
103,7,2013-09-15,0,0,0,0,0,0
103,1,2013-09-16,11805,1293,1,0,0,0
103,2,2013-09-17,10244,998,1,0,0,0
103,3,2013-09-18,9425,1003,1,0,0,0
103,4,2013-09-19,10543,1065,1,0,0,0
103,5,2013-09-20,9822,1026,1,0,0,0
103,6,2013-09-21,7343,891,1,0,0,0
103,7,2013-09-22,0,0,0,0,0,0
103,1,2013-09-23,10358,1047,1,0,0,0
103,2,2013-09-24,10875,1112,1,1,0,0
103,3,2013-09-25,10315,966,1,1,0,0
103,4,2013-09-26,10931,1239,1,1,0,0
103,5,2013-09-27,12509,1260,1,1,0,0
103,6,2013-09-28,8559,1000,1,1,0,0
103,7,2013-09-29,0,0,0,0,0,0
103,1,2013-09-30,13191,1423,1,1,0,0
103,2,2013-10-01,9417,928,1,1,0,0
103,3,2013-10-02,10557,1210,1,1,0,0
103,4,2013-10-03,0,0,0,1,a,0
103,5,2013-10-04,11488,1266,1,1,0,0
103,6,2013-10-05,8702,971,1,1,0,0
103,7,2013-10-06,0,0,0,0,0,0
103,1,2013-10-07,11206,1089,1,1,0,0
103,2,2013-10-08,8170,864,1,0,0,0
103,3,2013-10-09,8283,811,1,0,0,0
103,4,2013-10-10,8017,854,1,0,0,0
103,5,2013-10-11,9262,991,1,0,0,0
103,6,2013-10-12,7870,772,1,0,0,0
103,7,2013-10-13,0,0,0,0,0,0
103,1,2013-10-14,10153,905,1,0,0,0
103,2,2013-10-15,8420,887,1,0,0,0
103,3,2013-10-16,8636,838,1,0,0,0
103,4,2013-10-17,8083,994,1,0,0,0
103,5,2013-10-18,8656,837,1,0,0,0
103,6,2013-10-19,7164,845,1,0,0,0
103,7,2013-10-20,0,0,0,0,0,0
103,1,2013-10-21,10076,951,1,0,0,0
103,2,2013-10-22,9956,1027,1,1,0,0
103,3,2013-10-23,9639,966,1,1,0,0
103,4,2013-10-24,9395,1253,1,1,0,0
103,5,2013-10-25,10021,1288,1,1,0,0
103,6,2013-10-26,8347,933,1,1,0,0
103,7,2013-10-27,0,0,0,0,0,0
103,1,2013-10-28,12642,1467,1,1,0,0
103,2,2013-10-29,10826,1166,1,1,0,0
103,3,2013-10-30,9003,847,1,1,0,0
103,4,2013-10-31,8196,821,1,1,0,0
103,5,2013-11-01,9926,1168,1,1,0,0
103,6,2013-11-02,7285,863,1,1,0,0
103,7,2013-11-03,0,0,0,0,0,0
103,1,2013-11-04,11642,1296,1,1,0,0
103,2,2013-11-05,8967,1049,1,0,0,0
103,3,2013-11-06,8692,902,1,0,0,0
103,4,2013-11-07,8451,876,1,0,0,0
103,5,2013-11-08,9462,988,1,0,0,0
103,6,2013-11-09,6962,762,1,0,0,0
103,7,2013-11-10,0,0,0,0,0,0
103,1,2013-11-11,9272,924,1,0,0,0
103,2,2013-11-12,8852,996,1,0,0,0
103,3,2013-11-13,8154,945,1,0,0,0
103,4,2013-11-14,7958,903,1,0,0,0
103,5,2013-11-15,8956,954,1,0,0,0
103,6,2013-11-16,7251,846,1,0,0,0
103,7,2013-11-17,0,0,0,0,0,0
103,1,2013-11-18,10669,1157,1,0,0,0
103,2,2013-11-19,10120,1078,1,1,0,0
103,3,2013-11-20,10211,1095,1,1,0,0
103,4,2013-11-21,8630,898,1,1,0,0
103,5,2013-11-22,9219,1225,1,1,0,0
103,6,2013-11-23,7923,869,1,1,0,0
103,7,2013-11-24,0,0,0,0,0,0
103,1,2013-11-25,0,0,0,1,0,0
103,2,2013-11-26,10697,1049,1,1,0,0
103,3,2013-11-27,9527,893,1,1,0,0
103,4,2013-11-28,10298,1283,1,1,0,0
103,5,2013-11-29,9801,998,1,1,0,0
103,6,2013-11-30,9051,846,1,1,0,0
103,7,2013-12-01,0,0,0,0,0,0
103,1,2013-12-02,11667,1190,1,1,0,0
103,2,2013-12-03,8611,848,1,0,0,0
103,3,2013-12-04,8472,905,1,0,0,0
103,4,2013-12-05,8920,871,1,0,0,0
103,5,2013-12-06,9519,1096,1,0,0,0
103,6,2013-12-07,7773,896,1,0,0,0
103,7,2013-12-08,0,0,0,0,0,0
103,1,2013-12-09,10191,865,1,0,0,0
103,2,2013-12-10,8704,974,1,0,0,0
103,3,2013-12-11,9993,1024,1,0,0,0
103,4,2013-12-12,9312,846,1,0,0,0
103,5,2013-12-13,10922,1105,1,0,0,0
103,6,2013-12-14,8212,818,1,0,0,0
103,7,2013-12-15,0,0,0,0,0,0
103,1,2013-12-16,12090,1275,1,0,0,0
103,2,2013-12-17,11960,1244,1,1,0,0
103,3,2013-12-18,10831,1055,1,1,0,0
103,4,2013-12-19,11153,1250,1,1,0,0
103,5,2013-12-20,12134,1137,1,1,0,1
103,6,2013-12-21,10729,1154,1,1,0,1
103,7,2013-12-22,0,0,0,0,0,1
103,1,2013-12-23,14832,1379,1,1,0,1
103,2,2013-12-24,12474,1319,1,1,0,1
103,3,2013-12-25,0,0,0,1,c,1
103,4,2013-12-26,0,0,0,1,c,1
103,5,2013-12-27,14287,1354,1,1,0,1
103,6,2013-12-28,11234,1128,1,1,0,1
103,7,2013-12-29,0,0,0,0,0,1
103,1,2013-12-30,16707,1489,1,1,0,1
103,2,2013-12-31,10967,1178,1,0,0,1
103,3,2014-01-01,0,0,0,0,a,1
103,4,2014-01-02,8065,952,1,0,0,1
103,5,2014-01-03,10096,1183,1,0,0,1
103,6,2014-01-04,6508,756,1,0,0,1
103,7,2014-01-05,0,0,0,0,0,1
103,1,2014-01-06,10104,1170,1,0,0,1
103,2,2014-01-07,8350,806,1,0,0,0
103,3,2014-01-08,9337,942,1,0,0,0
103,4,2014-01-09,7963,724,1,0,0,0
103,5,2014-01-10,9094,855,1,0,0,0
103,6,2014-01-11,7140,816,1,0,0,0
103,7,2014-01-12,0,0,0,0,0,0
103,1,2014-01-13,9860,886,1,0,0,0
103,2,2014-01-14,10203,1074,1,1,0,0
103,3,2014-01-15,8166,781,1,1,0,0
103,4,2014-01-16,8788,913,1,1,0,0
103,5,2014-01-17,11324,1114,1,1,0,0
103,6,2014-01-18,8253,842,1,1,0,0
103,7,2014-01-19,0,0,0,0,0,0
103,1,2014-01-20,12119,1422,1,1,0,0
103,2,2014-01-21,9872,1091,1,1,0,0
103,3,2014-01-22,9400,1054,1,1,0,0
103,4,2014-01-23,9770,1008,1,1,0,0
103,5,2014-01-24,10441,984,1,1,0,0
103,6,2014-01-25,8734,1052,1,1,0,0
103,7,2014-01-26,0,0,0,0,0,0
103,1,2014-01-27,11540,1034,1,1,0,0
103,2,2014-01-28,9164,896,1,0,0,0
103,3,2014-01-29,8397,995,1,0,0,0
103,4,2014-01-30,8006,800,1,0,0,0
103,5,2014-01-31,9451,1004,1,0,0,0
103,6,2014-02-01,7155,832,1,0,0,0
103,7,2014-02-02,0,0,0,0,0,0
103,1,2014-02-03,12215,1243,1,0,0,0
103,2,2014-02-04,9626,1109,1,0,0,0
103,3,2014-02-05,8753,1060,1,0,0,0
103,4,2014-02-06,8256,967,1,0,0,0
103,5,2014-02-07,9765,970,1,0,0,0
103,6,2014-02-08,7259,861,1,0,0,0
103,7,2014-02-09,0,0,0,0,0,0
103,1,2014-02-10,9833,978,1,0,0,0
103,2,2014-02-11,10644,1002,1,1,0,0
103,3,2014-02-12,10341,1160,1,1,0,0
103,4,2014-02-13,10474,1082,1,1,0,0
103,5,2014-02-14,9866,1068,1,1,0,0
103,6,2014-02-15,9340,939,1,1,0,0
103,7,2014-02-16,0,0,0,0,0,0
103,1,2014-02-17,12459,1360,1,1,0,0
103,2,2014-02-18,9922,1143,1,1,0,0
103,3,2014-02-19,9854,1224,1,1,0,0
103,4,2014-02-20,9772,1001,1,1,0,0
103,5,2014-02-21,10592,1030,1,1,0,0
103,6,2014-02-22,8386,950,1,1,0,0
103,7,2014-02-23,0,0,0,0,0,0
103,1,2014-02-24,11949,1105,1,1,0,0
103,2,2014-02-25,9529,1142,1,0,0,0
103,3,2014-02-26,8822,847,1,0,0,0
103,4,2014-02-27,8189,858,1,0,0,0
103,5,2014-02-28,10919,1121,1,0,0,0
103,6,2014-03-01,7935,848,1,0,0,0
103,7,2014-03-02,0,0,0,0,0,0
103,1,2014-03-03,11339,1181,1,0,0,0
103,2,2014-03-04,9446,1136,1,0,0,0
103,3,2014-03-05,8120,1032,1,0,0,0
103,4,2014-03-06,8432,875,1,0,0,0
103,5,2014-03-07,9757,1178,1,0,0,0
103,6,2014-03-08,7851,799,1,0,0,0
103,7,2014-03-09,0,0,0,0,0,0
103,1,2014-03-10,11350,1086,1,0,0,0
103,2,2014-03-11,10980,1094,1,1,0,0
103,3,2014-03-12,10586,1101,1,1,0,0
103,4,2014-03-13,12268,1230,1,1,0,0
103,5,2014-03-14,12920,1373,1,1,0,0
103,6,2014-03-15,9877,1069,1,1,0,0
103,7,2014-03-16,0,0,0,0,0,0
103,1,2014-03-17,12397,1203,1,1,0,0
103,2,2014-03-18,10140,1141,1,1,0,0
103,3,2014-03-19,12061,1344,1,1,0,0
103,4,2014-03-20,9230,995,1,1,0,0
103,5,2014-03-21,11339,1185,1,1,0,0
103,6,2014-03-22,10545,1187,1,1,0,0
103,7,2014-03-23,0,0,0,0,0,0
103,1,2014-03-24,13793,1496,1,1,0,0
103,2,2014-03-25,10501,1122,1,0,0,0
103,3,2014-03-26,9806,1069,1,0,0,0
103,4,2014-03-27,9193,997,1,0,0,0
103,5,2014-03-28,10108,1249,1,0,0,0
103,6,2014-03-29,8640,860,1,0,0,0
103,7,2014-03-30,0,0,0,0,0,0
103,1,2014-03-31,11235,1208,1,0,0,0
103,2,2014-04-01,0,0,0,0,b,0
103,3,2014-04-02,8958,868,1,0,0,0
103,4,2014-04-03,10101,1058,1,0,0,0
103,5,2014-04-04,11142,1080,1,0,0,0
103,6,2014-04-05,7836,777,1,0,0,0
103,7,2014-04-06,0,0,0,0,0,0
103,1,2014-04-07,11688,1210,1,0,0,0
103,2,2014-04-08,11678,1182,1,1,0,0
103,3,2014-04-09,12251,1427,1,1,0,0
103,4,2014-04-10,10704,1001,1,1,0,0
103,5,2014-04-11,12088,1145,1,1,0,0
103,6,2014-04-12,9225,873,1,1,0,0
103,7,2014-04-13,0,0,0,0,0,0
103,1,2014-04-14,15501,1672,1,1,0,0
103,2,2014-04-15,11265,1299,1,1,0,0
103,3,2014-04-16,11264,1057,1,1,0,0
103,4,2014-04-17,11334,1173,1,1,0,0
103,5,2014-04-18,14302,1269,1,1,0,0
103,6,2014-04-19,9760,1114,1,1,0,0
103,7,2014-04-20,0,0,0,0,0,0
103,1,2014-04-21,12748,1461,1,1,0,0
103,2,2014-04-22,11051,1125,1,0,0,0
103,3,2014-04-23,9883,1141,1,0,0,0
103,4,2014-04-24,10789,1262,1,0,0,0
103,5,2014-04-25,10000,941,1,0,0,0
103,6,2014-04-26,7910,838,1,0,0,0
103,7,2014-04-27,0,0,0,0,0,0
103,1,2014-04-28,12592,1496,1,0,0,0
103,2,2014-04-29,11288,1258,1,0,0,0
103,3,2014-04-30,10122,1016,1,0,0,0
103,4,2014-05-01,0,0,0,0,a,0
103,5,2014-05-02,11349,1007,1,0,0,0
103,6,2014-05-03,8883,990,1,0,0,0
103,7,2014-05-04,0,0,0,0,0,0
103,1,2014-05-05,11626,1169,1,0,0,0
103,2,2014-05-06,13187,1327,1,1,0,0
103,3,2014-05-07,12701,1309,1,1,0,0
103,4,2014-05-08,13126,1358,1,1,0,0
103,5,2014-05-09,11383,1104,1,1,0,0
103,6,2014-05-10,10429,1122,1,1,0,0
103,7,2014-05-11,0,0,0,0,0,0
103,1,2014-05-12,13906,1542,1,1,0,0
103,2,2014-05-13,12203,1460,1,1,0,0
103,3,2014-05-14,11758,1073,1,1,0,0
103,4,2014-05-15,11595,1227,1,1,0,0
103,5,2014-05-16,13167,1530,1,1,0,0
103,6,2014-05-17,7955,811,1,1,0,0
103,7,2014-05-18,0,0,0,0,0,0
103,1,2014-05-19,14958,1409,1,1,0,0
103,2,2014-05-20,11232,1236,1,0,0,0
103,3,2014-05-21,10310,1037,1,0,0,0
103,4,2014-05-22,10789,1053,1,0,0,0
103,5,2014-05-23,10851,1160,1,0,0,0
103,6,2014-05-24,9381,998,1,0,0,0
103,7,2014-05-25,0,0,0,0,0,0
103,1,2014-05-26,12737,1317,1,0,0,0
103,2,2014-05-27,12178,1355,1,0,0,0
103,3,2014-05-28,10596,1215,1,0,0,0
103,4,2014-05-29,10237,1064,1,0,0,0
103,5,2014-05-30,12772,1316,1,0,0,0
103,6,2014-05-31,8763,867,1,0,0,0
103,7,2014-06-01,0,0,0,0,0,0
103,1,2014-06-02,13461,1543,1,0,0,0
103,2,2014-06-03,12327,1309,1,1,0,0
103,3,2014-06-04,10931,1117,1,1,0,0
103,4,2014-06-05,13049,1450,1,1,0,0
103,5,2014-06-06,12111,1365,1,1,0,0
103,6,2014-06-07,10977,1091,1,1,0,0
103,7,2014-06-08,0,0,0,0,0,0
103,1,2014-06-09,16110,2057,1,1,0,0
103,2,2014-06-10,14688,1512,1,1,0,0
103,3,2014-06-11,11494,1021,1,1,0,0
103,4,2014-06-12,13876,1384,1,1,0,0
103,5,2014-06-13,13954,1331,1,1,0,0
103,6,2014-06-14,9960,1107,1,1,0,0
103,7,2014-06-15,0,0,0,0,0,0
103,1,2014-06-16,14211,1393,1,1,0,0
103,2,2014-06-17,9365,988,1,0,0,0
103,3,2014-06-18,10315,1137,1,0,0,0
103,4,2014-06-19,10203,1007,1,0,0,0
103,5,2014-06-20,12469,1291,1,0,0,0
103,6,2014-06-21,8655,873,1,0,0,0
103,7,2014-06-22,0,0,0,0,0,0
103,1,2014-06-23,13046,1265,1,0,0,0
103,2,2014-06-24,10366,1048,1,0,0,0
103,3,2014-06-25,10349,1027,1,0,0,0
103,4,2014-06-26,11358,1420,1,0,0,0
103,5,2014-06-27,11360,1224,1,0,0,0
103,6,2014-06-28,8761,1005,1,0,0,0
103,7,2014-06-29,0,0,0,0,0,0
103,1,2014-06-30,13023,1380,1,0,0,0
103,2,2014-07-01,14022,1376,1,1,0,1
103,3,2014-07-02,12266,1165,1,1,0,1
103,4,2014-07-03,13136,1245,1,1,0,1
103,5,2014-07-04,13644,1291,1,1,0,1
103,6,2014-07-05,10566,1289,1,1,0,1
103,7,2014-07-06,0,0,0,0,0,1
103,1,2014-07-07,14582,1609,1,1,0,1
103,2,2014-07-08,11792,1201,1,1,0,1
103,3,2014-07-09,12613,1448,1,1,0,1
103,4,2014-07-10,13411,1495,1,1,0,1
103,5,2014-07-11,11866,1206,1,1,0,1
103,6,2014-07-12,9799,888,1,1,0,1
103,7,2014-07-13,0,0,0,0,0,1
103,1,2014-07-14,14367,1426,1,1,0,1
103,2,2014-07-15,10983,1133,1,0,0,1
103,3,2014-07-16,11427,1372,1,0,0,1
103,4,2014-07-17,11010,1019,1,0,0,1
103,5,2014-07-18,11647,1024,1,0,0,1
103,6,2014-07-19,9307,1145,1,0,0,1
103,7,2014-07-20,0,0,0,0,0,1
103,1,2014-07-21,14737,1431,1,0,0,1
103,2,2014-07-22,12050,1139,1,0,0,1
103,3,2014-07-23,10101,1228,1,0,0,1
103,4,2014-07-24,10120,1276,1,0,0,1
103,5,2014-07-25,10949,1094,1,0,0,1
103,6,2014-07-26,8932,945,1,0,0,1
103,7,2014-07-27,0,0,0,0,0,1
103,1,2014-07-28,10439,1183,1,0,0,1
103,2,2014-07-29,12632,1478,1,1,0,1
103,3,2014-07-30,11831,1144,1,1,0,1
103,4,2014-07-31,10899,1056,1,1,0,1
103,5,2014-08-01,13206,1464,1,1,0,1
103,6,2014-08-02,9709,1112,1,1,0,1
103,7,2014-08-03,0,0,0,0,0,1
103,1,2014-08-04,14009,1503,1,1,0,1
103,2,2014-08-05,13340,1319,1,1,0,1
103,3,2014-08-06,13273,1171,1,1,0,1
103,4,2014-08-07,11882,1311,1,1,0,1
103,5,2014-08-08,14452,1595,1,1,0,1
103,6,2014-08-09,10414,1133,1,1,0,1
103,7,2014-08-10,0,0,0,0,0,1
103,1,2014-08-11,14911,1677,1,1,0,1
103,2,2014-08-12,10727,1245,1,0,0,1
103,3,2014-08-13,9455,1063,1,0,0,1
103,4,2014-08-14,9611,1013,1,0,0,1
103,5,2014-08-15,10198,926,1,0,0,1
103,6,2014-08-16,8501,841,1,0,0,1
103,7,2014-08-17,0,0,0,0,0,1
103,1,2014-08-18,12443,1144,1,0,0,1
103,2,2014-08-19,9958,1024,1,0,0,1
103,3,2014-08-20,10944,1124,1,0,0,1
103,4,2014-08-21,9883,1302,1,0,0,1
103,5,2014-08-22,10951,1065,1,0,0,1
103,6,2014-08-23,9516,1052,1,0,0,1
103,7,2014-08-24,0,0,0,0,0,1
103,1,2014-08-25,12603,1276,1,0,0,1
103,2,2014-08-26,12577,1328,1,1,0,1
103,3,2014-08-27,11311,1148,1,1,0,1
103,4,2014-08-28,11622,1151,1,1,0,1
103,5,2014-08-29,13643,1494,1,1,0,1
103,6,2014-08-30,9928,1279,1,1,0,1
103,7,2014-08-31,0,0,0,0,0,1
103,1,2014-09-01,12999,1389,1,1,0,0
103,2,2014-09-02,12050,1285,1,1,0,0
103,3,2014-09-03,12561,1246,1,1,0,0
103,4,2014-09-04,11951,1365,1,1,0,0
103,5,2014-09-05,11620,1469,1,1,0,0
103,6,2014-09-06,10162,1037,1,1,0,0
103,7,2014-09-07,0,0,0,0,0,0
103,1,2014-09-08,14006,1334,1,1,0,0
103,2,2014-09-09,10062,1014,1,0,0,0
103,3,2014-09-10,10150,1004,1,0,0,0
103,4,2014-09-11,9855,1213,1,0,0,0
103,5,2014-09-12,10720,1097,1,0,0,0
103,6,2014-09-13,7718,774,1,0,0,0
103,7,2014-09-14,0,0,0,0,0,0
103,1,2014-09-15,10530,1083,1,0,0,0
103,2,2014-09-16,9983,1058,1,0,0,0
103,3,2014-09-17,9417,895,1,0,0,0
103,4,2014-09-18,10291,1146,1,0,0,0
103,5,2014-09-19,11125,1223,1,0,0,0
103,6,2014-09-20,8410,802,1,0,0,0
103,7,2014-09-21,0,0,0,0,0,0
103,1,2014-09-22,11287,1281,1,0,0,0
103,2,2014-09-23,11583,1280,1,1,0,0
103,3,2014-09-24,10096,1030,1,1,0,0
103,4,2014-09-25,9838,929,1,1,0,0
103,5,2014-09-26,11531,1120,1,1,0,0
103,6,2014-09-27,10181,1096,1,1,0,0
103,7,2014-09-28,0,0,0,0,0,0
103,1,2014-09-29,14550,1548,1,1,0,0
103,2,2014-09-30,10877,1239,1,1,0,0
103,3,2014-10-01,10617,966,1,1,0,0
103,4,2014-10-02,9989,1121,1,1,0,0
103,5,2014-10-03,0,0,0,1,a,0
103,6,2014-10-04,9291,945,1,1,0,0
103,7,2014-10-05,0,0,0,0,0,0
103,1,2014-10-06,13348,1519,1,1,0,0
103,2,2014-10-07,10738,1160,1,0,0,0
103,3,2014-10-08,8850,754,1,0,0,0
103,4,2014-10-09,9712,1092,1,0,0,0
103,5,2014-10-10,10335,974,1,0,0,0
103,6,2014-10-11,8735,799,1,0,0,0
103,7,2014-10-12,0,0,0,0,0,0
103,1,2014-10-13,9572,997,1,0,0,0
103,2,2014-10-14,9784,1322,1,0,0,0
103,3,2014-10-15,10077,1005,1,0,0,0
103,4,2014-10-16,9583,1009,1,0,0,0
103,5,2014-10-17,10502,1029,1,0,0,0
103,6,2014-10-18,8296,991,1,0,0,0
103,7,2014-10-19,0,0,0,0,0,0
103,1,2014-10-20,10668,1095,1,0,0,0
103,2,2014-10-21,10438,1140,1,1,0,0
103,3,2014-10-22,10760,1059,1,1,0,0
103,4,2014-10-23,10796,1255,1,1,0,0
103,5,2014-10-24,12630,1296,1,1,0,0
103,6,2014-10-25,8092,842,1,1,0,0
103,7,2014-10-26,0,0,0,0,0,0
103,1,2014-10-27,9742,811,1,1,0,0
103,2,2014-10-28,11741,1210,1,1,0,0
103,3,2014-10-29,10031,1052,1,1,0,0
103,4,2014-10-30,9856,1100,1,1,0,0
103,5,2014-10-31,12842,1427,1,1,0,0
103,6,2014-11-01,8338,882,1,1,0,0
103,7,2014-11-02,0,0,0,0,0,0
103,1,2014-11-03,12498,1241,1,1,0,0
103,2,2014-11-04,9608,1066,1,0,0,0
103,3,2014-11-05,8954,793,1,0,0,0
103,4,2014-11-06,9471,1062,1,0,0,0
103,5,2014-11-07,11281,1636,1,0,0,0
103,6,2014-11-08,7862,858,1,0,0,0
103,7,2014-11-09,0,0,0,0,0,0
103,1,2014-11-10,9747,904,1,0,0,0
103,2,2014-11-11,8324,876,1,0,0,0
103,3,2014-11-12,8844,780,1,0,0,0
103,4,2014-11-13,9074,919,1,0,0,0
103,5,2014-11-14,10093,1218,1,0,0,0
103,6,2014-11-15,8377,1083,1,0,0,0
103,7,2014-11-16,0,0,0,0,0,0
103,1,2014-11-17,11302,1127,1,0,0,0
103,2,2014-11-18,11639,1162,1,1,0,0
103,3,2014-11-19,9975,895,1,1,0,0
103,4,2014-11-20,9701,1093,1,1,0,0
103,5,2014-11-21,11290,1249,1,1,0,0
103,6,2014-11-22,7995,959,1,1,0,0
103,7,2014-11-23,0,0,0,0,0,0
103,1,2014-11-24,12993,1336,1,1,0,0
103,2,2014-11-25,11810,1250,1,1,0,0
103,3,2014-11-26,8801,903,1,1,0,0
103,4,2014-11-27,9949,1010,1,1,0,0
103,5,2014-11-28,10357,1086,1,1,0,0
103,6,2014-11-29,8203,876,1,1,0,0
103,7,2014-11-30,0,0,0,0,0,0
103,1,2014-12-01,12003,1654,1,1,0,0
103,2,2014-12-02,8844,1019,1,0,0,0
103,3,2014-12-03,8189,748,1,0,0,0
103,4,2014-12-04,9200,949,1,0,0,0
103,5,2014-12-05,10662,1031,1,0,0,0
103,6,2014-12-06,7600,811,1,0,0,0
103,7,2014-12-07,0,0,0,0,0,0
103,1,2014-12-08,11151,1398,1,0,0,0
103,2,2014-12-09,10177,1181,1,0,0,0
103,3,2014-12-10,9049,878,1,0,0,0
103,4,2014-12-11,9609,984,1,0,0,0
103,5,2014-12-12,10169,1050,1,0,0,0
103,6,2014-12-13,7681,848,1,0,0,0
103,7,2014-12-14,0,0,0,0,0,0
103,1,2014-12-15,10879,1053,1,0,0,0
103,2,2014-12-16,11311,1023,1,1,0,0
103,3,2014-12-17,11812,1069,1,1,0,0
103,4,2014-12-18,11335,1095,1,1,0,0
103,5,2014-12-19,13357,1521,1,1,0,0
103,6,2014-12-20,10833,1185,1,1,0,1
103,7,2014-12-21,0,0,0,0,0,1
103,1,2014-12-22,14566,1440,1,1,0,1
103,2,2014-12-23,12929,1483,1,1,0,1
103,3,2014-12-24,13417,1505,1,1,0,1
103,4,2014-12-25,0,0,0,1,c,1
103,5,2014-12-26,0,0,0,1,c,1
103,6,2014-12-27,10600,1035,1,1,0,1
103,7,2014-12-28,0,0,0,0,0,1
103,1,2014-12-29,17540,1930,1,1,0,1
103,2,2014-12-30,11515,1055,1,0,0,1
103,3,2014-12-31,10959,1345,1,0,0,1
103,4,2015-01-01,0,0,0,0,a,1
103,5,2015-01-02,10089,1050,1,0,0,1
103,6,2015-01-03,8234,931,1,0,0,1
103,7,2015-01-04,0,0,0,0,0,1
103,1,2015-01-05,11187,1258,1,0,0,1
103,2,2015-01-06,9272,1052,1,0,0,1
103,3,2015-01-07,7911,787,1,0,0,0
103,4,2015-01-08,9346,945,1,0,0,0
103,5,2015-01-09,8480,901,1,0,0,0
103,6,2015-01-10,8084,786,1,0,0,0
103,7,2015-01-11,0,0,0,0,0,0
103,1,2015-01-12,10307,1297,1,0,0,0
103,2,2015-01-13,8710,872,1,1,0,0
103,3,2015-01-14,10073,1277,1,1,0,0
103,4,2015-01-15,11019,1145,1,1,0,0
103,5,2015-01-16,9799,957,1,1,0,0
103,6,2015-01-17,8178,770,1,1,0,0
103,7,2015-01-18,0,0,0,0,0,0
103,1,2015-01-19,12053,1461,1,1,0,0
103,2,2015-01-20,11087,1231,1,1,0,0
103,3,2015-01-21,11180,1316,1,1,0,0
103,4,2015-01-22,10263,957,1,1,0,0
103,5,2015-01-23,11842,1219,1,1,0,0
103,6,2015-01-24,9153,758,1,1,0,0
103,7,2015-01-25,0,0,0,0,0,0
103,1,2015-01-26,12378,1318,1,1,0,0
103,2,2015-01-27,9649,937,1,0,0,0
103,3,2015-01-28,9318,1031,1,0,0,0
103,4,2015-01-29,8532,814,1,0,0,0
103,5,2015-01-30,9512,945,1,0,0,0
103,6,2015-01-31,8341,913,1,0,0,0
103,7,2015-02-01,0,0,0,0,0,0
103,1,2015-02-02,11790,1167,1,0,0,0
103,2,2015-02-03,9212,1003,1,0,0,0
103,3,2015-02-04,9190,959,1,0,0,0
103,4,2015-02-05,8592,948,1,0,0,0
103,5,2015-02-06,8826,1007,1,0,0,0
103,6,2015-02-07,7810,832,1,0,0,0
103,7,2015-02-08,0,0,0,0,0,0
103,1,2015-02-09,11354,1301,1,0,0,0
103,2,2015-02-10,11138,1024,1,1,0,0
103,3,2015-02-11,9534,1065,1,1,0,0
103,4,2015-02-12,10271,1043,1,1,0,0
103,5,2015-02-13,11936,1344,1,1,0,0
103,6,2015-02-14,8453,833,1,1,0,0
103,7,2015-02-15,0,0,0,0,0,0
103,1,2015-02-16,13771,1767,1,1,0,0
103,2,2015-02-17,11767,1222,1,1,0,0
103,3,2015-02-18,11729,1192,1,1,0,0
103,4,2015-02-19,10232,1034,1,1,0,0
103,5,2015-02-20,11783,1278,1,1,0,0
103,6,2015-02-21,8479,910,1,1,0,0
103,7,2015-02-22,0,0,0,0,0,0
103,1,2015-02-23,12440,1194,1,1,0,0
103,2,2015-02-24,11297,1041,1,0,0,0
103,3,2015-02-25,8254,773,1,0,0,0
103,4,2015-02-26,9777,1122,1,0,0,0
103,5,2015-02-27,10264,1211,1,0,0,0
103,6,2015-02-28,7329,832,1,0,0,0
103,7,2015-03-01,0,0,0,0,0,0
103,1,2015-03-02,12094,1491,1,0,0,0
103,2,2015-03-03,9911,1044,1,0,0,0
103,3,2015-03-04,9464,1089,1,0,0,0
103,4,2015-03-05,9812,1115,1,0,0,0
103,5,2015-03-06,10114,1241,1,0,0,0
103,6,2015-03-07,8411,818,1,0,0,0
